,id_season,tm,opp,game_nb,before_average_W_ratio,before_average_W_ratio_opp,extdom_ext,rest,before_average_pts_tm,before_average_pts_opp,before_average_pts_tm_opp,before_average_pts_opp_opp,id,results
11916,2017,MIA,PHO,36,0.2857142857142857,0.2857142857142857,1,2,98.4,101.9,105.9,112.8,2017-01-03_MIA_PHO,0
11917,2017,MIA,SAC,37,0.2777777777777778,0.4411764705882353,1,1,98.2,101.8,102.3,104.5,2017-01-04_MIA_SAC,1
11918,2017,MIA,LAC,39,0.2894736842105263,0.6410256410256411,1,2,98.4,102.4,108.2,102.9,2017-01-08_MIA_LAC,0
11919,2017,MIA,GSW,40,0.282051282051282,0.8421052631578947,1,2,98.1,102.3,117.5,105.7,2017-01-10_MIA_GSW,0
11920,2017,MIA,HOU,42,0.2682926829268293,0.7441860465116279,0,4,98.3,102.8,114.9,107.6,2017-01-17_HOU_MIA,1
11921,2017,MIA,MIL,44,0.3023255813953488,0.4761904761904761,0,2,98.6,102.6,104.6,104.0,2017-01-21_MIL_MIA,1
11922,2017,MIA,GSW,45,0.3181818181818182,0.8636363636363636,0,2,98.8,102.5,118.0,104.9,2017-01-23_GSW_MIA,1
11923,2017,MIA,BRK,46,0.3333333333333333,0.2045454545454545,1,2,98.9,102.5,105.8,114.8,2017-01-25_MIA_BRK,1
11924,2017,MIA,CHI,47,0.3478260869565217,0.4893617021276595,1,2,99.2,102.5,101.5,101.5,2017-01-27_MIA_CHI,1
11925,2017,MIA,ATL,50,0.3877551020408163,0.5833333333333334,0,2,99.6,102.1,103.8,104.0,2017-02-01_ATL_MIA,1
11926,2017,MIA,PHI,51,0.4,0.3673469387755102,0,3,99.9,101.9,100.5,106.0,2017-02-04_PHI_MIA,1
11927,2017,MIA,MIN,52,0.4117647058823529,0.3725490196078431,1,2,100.4,101.9,104.0,105.4,2017-02-06_MIA_MIN,1
11928,2017,MIA,PHI,55,0.4444444444444444,0.3584905660377358,1,1,100.9,101.8,100.7,106.7,2017-02-11_MIA_PHI,0
11929,2017,MIA,ORL,56,0.4363636363636363,0.3571428571428571,0,2,101.1,102.1,99.6,106.1,2017-02-13_ORL_MIA,0
11930,2017,MIA,HOU,57,0.4285714285714285,0.7017543859649122,1,2,101.2,102.4,114.5,107.8,2017-02-15_MIA_HOU,1
11931,2017,MIA,ATL,58,0.4385964912280701,0.5714285714285714,1,9,101.5,102.5,103.8,104.2,2017-02-24_MIA_ATL,1
11932,2017,MIA,DAL,60,0.4576271186440678,0.396551724137931,1,2,101.8,102.1,97.8,100.0,2017-02-27_MIA_DAL,0
11933,2017,MIA,PHI,61,0.45,0.3728813559322034,0,2,101.6,102.0,101.7,107.1,2017-03-01_PHI_MIA,1
11934,2017,MIA,ORL,62,0.4590163934426229,0.360655737704918,1,2,102.0,102.0,99.5,105.8,2017-03-03_MIA_ORL,0
11935,2017,MIA,CLE,63,0.4516129032258064,0.7,0,1,101.9,102.1,111.3,106.3,2017-03-04_CLE_MIA,1
11936,2017,MIA,CLE,64,0.4603174603174603,0.6885245901639344,1,2,102.2,101.9,111.0,106.5,2017-03-06_MIA_CLE,1
11937,2017,MIA,CHO,65,0.46875,0.4444444444444444,0,2,102.2,101.9,104.8,104.3,2017-03-08_CHO_MIA,1
11938,2017,MIA,TOR,66,0.4769230769230769,0.5846153846153846,0,3,102.3,101.9,107.6,103.8,2017-03-11_TOR_MIA,1
11939,2017,MIA,NOP,68,0.4776119402985074,0.4029850746268656,0,3,102.3,101.7,102.9,105.7,2017-03-15_NOP_MIA,1
11940,2017,MIA,POR,70,0.4927536231884058,0.4558823529411764,0,2,102.9,101.9,108.2,110.0,2017-03-19_POR_MIA,0
11941,2017,MIA,PHO,71,0.4857142857142857,0.3142857142857143,0,2,102.9,102.1,107.3,112.5,2017-03-21_PHO_MIA,1
11942,2017,MIA,NYK,75,0.4864864864864865,0.3783783783783784,1,1,102.7,102.0,105.1,108.5,2017-03-29_MIA_NYK,1
11943,2017,MIA,NYK,76,0.4933333333333333,0.3733333333333333,0,2,102.8,101.8,104.8,108.4,2017-03-31_NYK_MIA,0
11944,2017,MIA,DEN,77,0.4868421052631579,0.4666666666666667,0,2,102.6,101.8,111.5,111.4,2017-04-02_DEN_MIA,0
11945,2017,MIA,TOR,79,0.4871794871794871,0.6075949367088608,1,2,102.9,101.9,107.1,103.1,2017-04-07_MIA_TOR,0
11946,2017,MIA,WAS,80,0.4810126582278481,0.6075949367088608,1,1,102.8,101.9,109.4,107.4,2017-04-08_MIA_WAS,1
11947,2017,MIL,BRK,2,0.0,0.5,0,3,96.0,107.0,110.0,108.0,2016-10-29_BRK_MIL,1
11948,2017,MIL,DET,3,0.5,0.5,1,1,103.0,107.5,99.5,95.5,2016-10-30_MIL_DET,0
11949,2017,MIL,IND,5,0.5,0.5,0,2,101.5,106.5,110.0,112.5,2016-11-03_IND_MIL,1
11950,2017,MIL,SAC,6,0.6,0.3333333333333333,0,2,106.2,106.6,99.7,102.5,2016-11-05_SAC_MIL,1
11951,2017,MIL,DAL,7,0.6666666666666666,0.0,1,1,108.0,104.0,97.4,106.2,2016-11-06_MIL_DAL,0
11952,2017,MIL,NOP,8,0.5714285714285714,0.0,0,4,103.3,101.4,100.2,107.9,2016-11-10_NOP_MIL,0
11953,2017,MIL,ATL,10,0.5555555555555556,0.8,1,4,103.9,102.0,107.9,98.0,2016-11-16_MIL_ATL,0
11954,2017,MIL,MIA,11,0.5,0.2,1,1,103.5,102.5,94.4,97.5,2016-11-17_MIL_MIA,0
11955,2017,MIL,GSW,12,0.4545454545454545,0.8333333333333334,0,2,100.7,101.9,116.2,107.6,2016-11-19_GSW_MIL,0
11956,2017,MIL,ORL,15,0.4285714285714285,0.375,1,2,101.5,102.8,91.9,98.6,2016-11-27_MIL_ORL,1
11957,2017,MIL,BRK,17,0.5,0.2941176470588235,1,2,102.7,102.2,106.2,114.5,2016-12-01_MIL_BRK,1
11958,2017,MIL,BRK,18,0.5294117647058824,0.2777777777777778,0,2,103.2,101.7,105.4,114.3,2016-12-03_BRK_MIL,1
11959,2017,MIL,SAS,19,0.5555555555555556,0.8,0,2,103.7,101.8,103.0,98.2,2016-12-05_SAS_MIL,0
11960,2017,MIL,POR,20,0.5263157894736842,0.5454545454545454,0,2,103.3,101.5,110.3,112.4,2016-12-07_POR_MIL,1
11961,2017,MIL,TOR,23,0.5,0.6956521739130435,1,2,104.2,102.7,111.0,102.7,2016-12-12_MIL_TOR,0
11962,2017,MIL,CLE,27,0.5,0.7692307692307693,1,1,104.0,102.4,110.5,102.8,2016-12-21_MIL_CLE,0
11963,2017,MIL,DET,30,0.4827586206896552,0.4545454545454545,1,2,104.5,102.7,98.7,97.9,2016-12-28_MIL_DET,1
11964,2017,MIL,MIN,31,0.5,0.3125,1,2,105.0,102.4,103.8,105.8,2016-12-30_MIL_MIN,0
11965,2017,MIL,CHI,32,0.4838709677419355,0.4848484848484848,1,1,104.8,102.8,100.7,100.2,2016-12-31_MIL_CHI,1
11966,2017,MIL,OKC,33,0.5,0.6176470588235294,0,2,105.1,102.6,106.4,104.6,2017-01-02_OKC_MIL,1
11967,2017,MIL,NYK,34,0.5151515151515151,0.4705882352941176,1,2,104.9,102.4,105.4,108.5,2017-01-04_MIL_NYK,1
11968,2017,MIL,NYK,35,0.5294117647058824,0.4571428571428571,0,2,104.9,102.4,105.3,108.4,2017-01-06_NYK_MIL,0
11969,2017,MIL,WAS,36,0.5142857142857142,0.4857142857142857,0,2,105.1,102.8,105.4,106.1,2017-01-08_WAS_MIL,0
11970,2017,MIL,ATL,39,0.5263157894736842,0.5641025641025641,1,2,105.4,103.2,102.6,102.6,2017-01-15_MIL_ATL,0
11971,2017,MIL,PHI,40,0.5128205128205128,0.3157894736842105,0,1,105.2,103.4,99.1,105.4,2017-01-16_PHI_MIL,0
11972,2017,MIL,ORL,42,0.4878048780487805,0.3863636363636363,1,2,104.8,103.8,99.7,104.9,2017-01-20_MIL_ORL,0
11973,2017,MIL,MIA,43,0.4761904761904761,0.3023255813953488,1,1,104.6,104.0,98.6,102.6,2017-01-21_MIL_MIA,0
11974,2017,MIL,PHI,45,0.4772727272727273,0.3720930232558139,0,2,105.0,104.3,99.5,104.9,2017-01-25_PHI_MIL,0
11975,2017,MIL,BOS,47,0.4565217391304347,0.6086956521739131,0,1,104.6,104.5,108.0,105.6,2017-01-28_BOS_MIL,0
11976,2017,MIL,DEN,49,0.4375,0.4375,1,2,104.4,104.6,110.2,111.5,2017-02-03_MIL_DEN,0
11977,2017,MIL,IND,53,0.4230769230769231,0.5471698113207547,1,1,105.1,105.4,105.8,105.9,2017-02-11_MIL_IND,1
11978,2017,MIL,BRK,55,0.4444444444444444,0.1636363636363636,1,2,105.2,105.0,105.1,113.9,2017-02-15_MIL_BRK,1
11979,2017,MIL,PHO,57,0.4464285714285714,0.3103448275862069,0,2,105.5,105.5,107.2,112.7,2017-02-26_PHO_MIL,1
11980,2017,MIL,CLE,58,0.4561403508771929,0.7017543859649122,1,1,105.4,105.3,111.3,106.1,2017-02-27_MIL_CLE,0
11981,2017,MIL,DEN,59,0.4482758620689655,0.45,0,2,105.2,105.2,110.8,111.6,2017-03-01_DEN_MIL,0
11982,2017,MIL,LAC,60,0.4406779661016949,0.6,0,2,105.1,105.3,108.0,105.0,2017-03-03_LAC_MIL,1
11983,2017,MIL,TOR,61,0.45,0.5967741935483871,0,1,105.2,105.2,108.1,104.1,2017-03-04_TOR_MIL,1
11984,2017,MIL,MIN,65,0.484375,0.421875,0,1,105.1,104.5,104.8,104.8,2017-03-11_MIN_MIL,1
11985,2017,MIL,MEM,66,0.4923076923076923,0.5454545454545454,1,2,105.1,104.3,101.2,100.8,2017-03-13_MIL_MEM,0
11986,2017,MIL,LAC,67,0.4848484848484848,0.5970149253731343,1,2,104.9,104.4,107.8,104.9,2017-03-15_MIL_LAC,1
11987,2017,MIL,LAL,68,0.4925373134328358,0.2941176470588235,1,2,104.8,104.3,104.4,111.8,2017-03-17_MIL_LAL,1
11988,2017,MIL,GSW,69,0.5,0.7941176470588235,1,1,104.8,104.3,116.2,105.1,2017-03-18_MIL_GSW,0
11989,2017,MIL,POR,70,0.4927536231884058,0.463768115942029,1,3,104.6,104.5,108.3,110.0,2017-03-21_MIL_POR,1
11990,2017,MIL,SAC,71,0.5,0.3857142857142857,1,1,104.5,104.3,102.9,106.4,2017-03-22_MIL_SAC,1
11991,2017,MIL,ATL,72,0.5070422535211268,0.5211267605633803,0,2,104.6,104.2,103.4,104.5,2017-03-24_ATL_MIL,1
11992,2017,MIL,CHI,73,0.5138888888888888,0.4657534246575342,0,2,104.6,104.1,102.3,103.5,2017-03-26_CHI_MIL,0
11993,2017,MIL,CHO,74,0.5068493150684932,0.4520547945205479,1,2,104.4,104.2,105.1,104.2,2017-03-28_MIL_CHO,1
11994,2017,MIL,DAL,77,0.5263157894736842,0.4133333333333333,0,2,104.6,104.2,97.9,100.3,2017-04-02_DAL_MIL,0
11995,2017,MIL,OKC,78,0.5194805194805194,0.5657894736842105,1,2,104.6,104.2,106.8,106.1,2017-04-04_MIL_OKC,0
11996,2017,MIL,IND,79,0.5128205128205128,0.4871794871794871,1,2,104.3,104.3,104.7,105.6,2017-04-06_MIL_IND,0
11997,2017,MIL,PHI,80,0.5063291139240507,0.3544303797468354,1,2,104.1,104.3,102.5,108.1,2017-04-08_MIL_PHI,1
11998,2017,MIL,CHO,81,0.5125,0.45,0,2,103.9,104.0,105.6,104.9,2017-04-10_CHO_MIL,1
11999,2017,MIL,BOS,82,0.5185185185185185,0.6419753086419753,1,2,103.7,103.7,108.0,105.5,2017-04-12_MIL_BOS,0
12000,2017,MIN,SAC,2,0.0,0.5,1,3,98.0,102.0,103.5,98.0,2016-10-29_MIN_SAC,0
12001,2017,MIN,DEN,4,0.3333333333333333,0.3333333333333333,0,2,105.7,96.0,107.3,107.3,2016-11-03_DEN_MIN,0
12002,2017,MIN,OKC,5,0.25,0.8,1,2,104.0,97.5,102.0,101.6,2016-11-05_MIN_OKC,0
12003,2017,MIN,BRK,6,0.2,0.3333333333333333,1,3,101.6,100.4,103.3,107.3,2016-11-08_MIN_BRK,0
12004,2017,MIN,LAC,8,0.2857142857142857,0.8888888888888888,0,3,105.9,104.0,105.7,90.4,2016-11-12_LAC_MIN,0
12005,2017,MIN,CHO,10,0.3333333333333333,0.6666666666666666,0,2,107.9,105.1,104.4,98.9,2016-11-15_CHO_MIN,0
12006,2017,MIN,MEM,12,0.3636363636363636,0.5833333333333334,1,2,108.1,104.3,97.2,99.2,2016-11-19_MIN_MEM,0
12007,2017,MIN,BOS,13,0.3333333333333333,0.5384615384615384,0,2,105.0,103.3,103.9,104.6,2016-11-21_BOS_MIN,0
12008,2017,MIN,PHO,15,0.2857142857142857,0.3125,1,2,103.5,104.0,106.9,112.6,2016-11-25_MIN_PHO,1
12009,2017,MIN,GSW,16,0.3333333333333333,0.875,1,1,103.1,102.7,118.6,105.4,2016-11-26_MIN_GSW,0
12010,2017,MIN,NYK,18,0.2941176470588235,0.4705882352941176,0,2,103.1,104.0,103.3,106.6,2016-11-30_NYK_MIN,0
12011,2017,MIN,NYK,19,0.2777777777777778,0.5,1,2,103.1,104.1,103.4,106.5,2016-12-02_MIN_NYK,0
12012,2017,MIN,SAS,21,0.3,0.8095238095238095,0,3,104.8,105.6,102.7,98.1,2016-12-06_SAS_MIN,0
12013,2017,MIN,TOR,22,0.2857142857142857,0.6666666666666666,1,2,104.1,105.6,110.9,102.8,2016-12-08_MIN_TOR,0
12014,2017,MIN,DET,23,0.2727272727272727,0.5,0,1,104.4,106.4,99.2,96.3,2016-12-09_DET_MIN,0
12015,2017,MIN,GSW,24,0.2608695652173913,0.8333333333333334,0,2,103.7,106.9,118.1,105.9,2016-12-11_GSW_MIN,0
12016,2017,MIN,CHI,25,0.25,0.5652173913043478,1,2,103.9,107.2,103.0,99.9,2016-12-13_MIN_CHI,1
12017,2017,MIN,HOU,26,0.28,0.7407407407407407,0,4,103.7,106.7,113.1,105.7,2016-12-17_HOU_MIN,0
12018,2017,MIN,PHO,27,0.2692307692307692,0.2962962962962963,0,2,103.9,106.9,106.3,113.0,2016-12-19_PHO_MIN,1
12019,2017,MIN,SAC,29,0.3214285714285714,0.4137931034482758,0,2,103.9,106.1,102.1,104.2,2016-12-23_SAC_MIN,0
12020,2017,MIN,ATL,31,0.3,0.5,0,1,103.8,106.4,102.2,104.1,2016-12-26_ATL_MIN,1
12021,2017,MIN,MIL,33,0.3125,0.5,0,2,103.8,105.8,105.0,102.4,2016-12-30_MIL_MIN,1
12022,2017,MIN,POR,34,0.3333333333333333,0.4,0,2,104.2,105.6,107.6,111.5,2017-01-01_POR_MIN,0
12023,2017,MIN,UTA,37,0.3055555555555556,0.5945945945945946,0,1,103.4,105.2,99.0,95.3,2017-01-07_UTA_MIN,0
12024,2017,MIN,DAL,38,0.2972972972972973,0.2972972972972973,0,2,103.1,104.9,95.2,100.6,2017-01-09_DAL_MIN,1
12025,2017,MIN,HOU,39,0.3157894736842105,0.775,0,2,103.0,104.5,114.8,107.2,2017-01-11_HOU_MIN,1
12026,2017,MIN,LAC,43,0.3333333333333333,0.6744186046511628,1,2,103.1,104.4,108.2,102.1,2017-01-19_MIN_LAC,1
12027,2017,MIN,CLE,49,0.3958333333333333,0.6808510638297872,1,2,104.2,104.7,109.6,105.0,2017-02-01_MIN_CLE,0
12028,2017,MIN,MEM,51,0.38,0.5769230769230769,0,1,104.1,105.3,100.6,99.8,2017-02-04_MEM_MIN,0
12029,2017,MIN,MIA,52,0.3725490196078431,0.4117647058823529,0,2,104.0,105.4,100.4,101.9,2017-02-06_MIA_MIN,0
12030,2017,MIN,NOP,54,0.3773584905660377,0.3773584905660377,0,2,104.3,105.6,103.1,106.8,2017-02-10_NOP_MIN,0
12031,2017,MIN,CLE,56,0.3818181818181818,0.6981132075471698,0,2,104.6,105.6,111.2,106.0,2017-02-14_CLE_MIN,0
12032,2017,MIN,DEN,57,0.375,0.4545454545454545,1,1,104.7,105.8,110.9,111.8,2017-02-15_MIN_DEN,1
12033,2017,MIN,DAL,58,0.3859649122807017,0.3928571428571428,0,9,104.8,105.7,98.1,100.4,2017-02-24_DAL_MIN,1
12034,2017,MIN,HOU,59,0.396551724137931,0.6949152542372882,1,1,104.7,105.3,114.7,107.8,2017-02-25_MIN_HOU,0
12035,2017,MIN,SAC,60,0.3898305084745763,0.423728813559322,1,2,105.1,105.9,102.9,105.5,2017-02-27_MIN_SAC,1
12036,2017,MIN,UTA,61,0.4,0.6166666666666667,1,2,105.0,105.6,100.5,95.8,2017-03-01_MIN_UTA,1
12037,2017,MIN,SAS,62,0.4098360655737705,0.7833333333333333,1,3,105.1,105.2,106.7,98.3,2017-03-04_MIN_SAS,0
12038,2017,MIN,LAC,63,0.4032258064516129,0.6031746031746031,0,4,104.8,105.1,107.9,104.9,2017-03-08_LAC_MIN,1
12039,2017,MIN,GSW,64,0.4126984126984127,0.8125,0,2,104.9,104.9,117.0,105.3,2017-03-10_GSW_MIN,1
12040,2017,MIN,MIL,65,0.421875,0.484375,1,1,104.8,104.8,105.1,104.5,2017-03-11_MIN_MIL,0
12041,2017,MIN,WAS,66,0.4153846153846154,0.6307692307692307,0,2,104.7,104.8,109.2,106.6,2017-03-13_WAS_MIN,1
12042,2017,MIN,NOP,69,0.4117647058823529,0.4057971014492754,1,2,104.9,105.2,103.3,106.0,2017-03-19_MIN_NOP,0
12043,2017,MIN,SAS,70,0.4057971014492754,0.7681159420289855,0,2,104.9,105.5,106.5,98.6,2017-03-21_SAS_MIN,0
12044,2017,MIN,LAL,71,0.4,0.2816901408450704,1,3,104.8,105.4,104.6,112.2,2017-03-24_MIN_LAL,0
12045,2017,MIN,POR,72,0.3943661971830985,0.4647887323943662,1,1,105.0,105.7,108.1,109.5,2017-03-25_MIN_POR,0
12046,2017,MIN,IND,73,0.3888888888888889,0.5068493150684932,1,3,104.9,105.8,104.3,105.2,2017-03-28_MIN_IND,1
12047,2017,MIN,SAC,75,0.4054054054054054,0.3815789473684211,0,2,105.2,105.9,102.1,106.5,2017-04-01_SAC_MIN,0
12048,2017,MIN,POR,76,0.4,0.5,0,2,105.4,106.1,108.6,109.1,2017-04-03_POR_MIN,1
12049,2017,MIN,GSW,77,0.4078947368421052,0.8181818181818182,1,1,105.4,106.2,116.0,104.3,2017-04-04_MIN_GSW,0
12050,2017,MIN,POR,78,0.4025974025974026,0.4871794871794871,1,2,105.5,106.4,108.3,109.1,2017-04-06_MIN_POR,0
12051,2017,NOP,GSW,2,0.0,0.0,0,2,102.0,107.0,100.0,129.0,2016-10-28_GSW_NOP,0
12052,2017,NOP,SAS,3,0.0,1.0,1,1,108.0,114.5,115.5,97.0,2016-10-29_NOP_SAS,0
12053,2017,NOP,MEM,5,0.0,0.5,1,1,102.0,111.0,99.5,107.0,2016-11-02_NOP_MEM,0
12054,2017,NOP,GSW,7,0.0,0.6666666666666666,1,3,100.3,107.5,112.3,110.0,2016-11-07_NOP_GSW,0
12055,2017,NOP,MIL,9,0.0,0.5714285714285714,1,2,100.2,107.9,103.3,101.4,2016-11-10_NOP_MIL,1
12056,2017,NOP,LAL,10,0.1111111111111111,0.5555555555555556,0,2,101.6,107.7,107.8,106.6,2016-11-12_LAL_NOP,0
12057,2017,NOP,ORL,12,0.1818181818181818,0.3636363636363636,1,2,101.7,109.1,92.6,102.6,2016-11-16_NOP_ORL,0
12058,2017,NOP,POR,13,0.1666666666666666,0.5384615384615384,0,2,100.1,107.4,107.2,112.4,2016-11-18_POR_NOP,1
12059,2017,NOP,DAL,18,0.3529411764705882,0.1333333333333333,1,2,104.0,106.8,91.5,101.7,2016-11-27_NOP_DAL,0
12060,2017,NOP,LAL,19,0.3333333333333333,0.5,0,2,102.7,105.9,108.2,110.9,2016-11-29_LAL_NOP,1
12061,2017,NOP,PHI,23,0.3181818181818182,0.1818181818181818,0,3,102.3,105.4,97.5,107.1,2016-12-08_PHI_NOP,0
12062,2017,NOP,PHO,25,0.2916666666666667,0.3043478260869565,1,1,101.8,106.3,106.3,113.0,2016-12-11_NOP_PHO,1
12063,2017,NOP,GSW,26,0.32,0.84,0,2,102.5,106.8,118.0,106.0,2016-12-13_GSW_NOP,0
12064,2017,NOP,IND,27,0.3076923076923077,0.5,0,2,102.8,107.0,104.5,106.6,2016-12-15_IND_NOP,1
12065,2017,NOP,SAS,29,0.3214285714285714,0.8076923076923077,1,2,102.6,107.1,103.7,97.7,2016-12-18_NOP_SAS,0
12066,2017,NOP,PHI,30,0.3103448275862069,0.2592592592592592,1,2,102.6,107.3,98.3,105.7,2016-12-20_NOP_PHI,1
12067,2017,NOP,OKC,31,0.3333333333333333,0.5714285714285714,0,1,102.7,106.9,106.0,104.9,2016-12-21_OKC_NOP,0
12068,2017,NOP,MIA,32,0.3225806451612903,0.3333333333333333,0,2,103.0,107.3,99.0,101.8,2016-12-23_MIA_NOP,1
12069,2017,NOP,LAC,34,0.3636363636363636,0.6666666666666666,0,2,102.8,106.6,108.7,101.6,2016-12-28_LAC_NOP,1
12070,2017,NOP,NYK,35,0.3823529411764705,0.5161290322580645,0,2,102.8,106.4,105.4,107.7,2016-12-30_NYK_NOP,1
12071,2017,NOP,CLE,36,0.4,0.78125,1,3,102.9,105.9,110.9,103.6,2017-01-02_NOP_CLE,0
12072,2017,NOP,NYK,39,0.3684210526315789,0.4594594594594595,1,2,102.2,105.6,105.7,108.8,2017-01-09_NOP_NYK,1
12073,2017,NOP,BRK,40,0.3846153846153846,0.2162162162162162,1,3,102.4,105.4,105.1,114.1,2017-01-12_NOP_BRK,1
12074,2017,NOP,CHI,41,0.4,0.475,1,2,102.4,105.1,101.2,101.4,2017-01-14_NOP_CHI,0
12075,2017,NOP,IND,42,0.3902439024390244,0.5128205128205128,1,2,102.4,105.2,106.0,107.1,2017-01-16_NOP_IND,0
12076,2017,NOP,CLE,45,0.3863636363636363,0.7142857142857143,0,3,102.8,105.7,109.3,104.4,2017-01-23_CLE_NOP,1
12077,2017,NOP,TOR,49,0.3958333333333333,0.6041666666666666,1,2,103.5,106.2,109.6,104.6,2017-01-31_NOP_TOR,0
12078,2017,NOP,WAS,51,0.38,0.5918367346938775,1,3,103.4,106.5,107.1,105.0,2017-02-04_NOP_WAS,0
12079,2017,NOP,PHO,52,0.3725490196078431,0.3137254901960784,0,2,103.2,106.4,106.6,112.6,2017-02-06_PHO_NOP,1
12080,2017,NOP,MIN,54,0.3773584905660377,0.3773584905660377,1,2,103.1,106.8,104.3,105.6,2017-02-10_NOP_MIN,1
12081,2017,NOP,SAC,55,0.3888888888888889,0.4074074074074074,1,2,103.5,106.8,103.4,105.9,2017-02-12_NOP_SAC,0
12082,2017,NOP,PHO,56,0.3818181818181818,0.3090909090909091,1,1,103.4,106.8,106.4,112.7,2017-02-13_NOP_PHO,1
12083,2017,NOP,MEM,57,0.3928571428571428,0.5964912280701754,1,2,103.5,106.8,101.0,99.6,2017-02-15_NOP_MEM,1
12084,2017,NOP,HOU,58,0.4035087719298245,0.6896551724137931,0,8,103.4,106.5,114.4,108.0,2017-02-23_HOU_NOP,0
12085,2017,NOP,DAL,59,0.396551724137931,0.3859649122807017,1,2,103.3,106.9,97.8,100.3,2017-02-25_NOP_DAL,0
12086,2017,NOP,OKC,60,0.3898305084745763,0.5689655172413793,1,1,102.9,106.7,106.0,105.8,2017-02-26_NOP_OKC,0
12087,2017,NOP,DET,61,0.3833333333333333,0.4833333333333333,0,3,103.1,106.9,101.7,102.0,2017-03-01_DET_NOP,1
12088,2017,NOP,LAL,63,0.3870967741935484,0.3064516129032258,1,2,103.1,106.5,104.0,110.9,2017-03-05_NOP_LAL,1
12089,2017,NOP,MIA,68,0.4029850746268656,0.4776119402985074,1,1,102.9,105.7,102.3,101.7,2017-03-15_NOP_MIA,0
12090,2017,NOP,HOU,69,0.3970588235294117,0.6911764705882353,0,2,103.0,105.9,115.5,108.1,2017-03-17_HOU_NOP,1
12091,2017,NOP,MIN,70,0.4057971014492754,0.4117647058823529,0,2,103.3,106.0,104.9,105.2,2017-03-19_MIN_NOP,1
12092,2017,NOP,MEM,71,0.4142857142857143,0.5714285714285714,0,2,103.6,106.0,101.4,100.4,2017-03-21_MEM_NOP,1
12093,2017,NOP,HOU,72,0.4225352112676056,0.6901408450704225,1,3,103.5,105.7,115.5,108.6,2017-03-24_NOP_HOU,0
12094,2017,NOP,DEN,73,0.4166666666666667,0.4861111111111111,1,2,103.6,105.8,111.7,111.1,2017-03-26_NOP_DEN,1
12095,2017,NOP,SAC,76,0.4266666666666667,0.3866666666666666,0,2,103.9,105.8,102.3,106.3,2017-03-31_SAC_NOP,1
12096,2017,NOP,DEN,79,0.4230769230769231,0.4743589743589743,1,3,104.5,106.1,111.7,111.7,2017-04-07_NOP_DEN,0
12097,2017,NOP,GSW,80,0.4177215189873418,0.8227848101265823,1,1,104.5,106.3,116.1,104.4,2017-04-08_NOP_GSW,0
12098,2017,NOP,POR,82,0.4074074074074074,0.5061728395061729,1,1,104.4,106.5,108.0,108.5,2017-04-12_NOP_POR,1
12099,2017,NYK,DET,3,0.5,0.6666666666666666,1,3,99.5,110.5,99.0,91.3,2016-11-01_NYK_DET,0
12100,2017,NYK,HOU,4,0.3333333333333333,0.5,0,1,96.0,107.7,108.2,109.5,2016-11-02_HOU_NYK,0
12101,2017,NYK,CHI,5,0.25,0.75,1,2,96.8,110.2,110.2,98.8,2016-11-04_NYK_CHI,1
12102,2017,NYK,BRK,7,0.3333333333333333,0.4285714285714285,0,3,102.2,109.8,105.6,107.7,2016-11-09_BRK_NYK,1
12103,2017,NYK,BOS,8,0.4285714285714285,0.4285714285714285,1,2,103.3,107.9,107.7,112.7,2016-11-11_NYK_BOS,0
12104,2017,NYK,DAL,10,0.3333333333333333,0.25,0,2,101.9,109.8,97.1,102.4,2016-11-14_DAL_NYK,1
12105,2017,NYK,DET,11,0.4,0.5454545454545454,0,2,101.0,106.5,98.3,96.2,2016-11-16_DET_NYK,1
12106,2017,NYK,WAS,12,0.4545454545454545,0.2,1,1,101.4,106.1,100.1,104.6,2016-11-17_NYK_WAS,0
12107,2017,NYK,ATL,13,0.4166666666666667,0.75,0,3,102.2,107.2,106.8,98.3,2016-11-20_ATL_NYK,1
12108,2017,NYK,POR,14,0.4615384615384615,0.5333333333333333,0,2,102.4,106.2,108.2,112.2,2016-11-22_POR_NYK,1
12109,2017,NYK,CHO,16,0.5333333333333333,0.5333333333333333,1,1,103.4,106.3,105.7,103.5,2016-11-26_NYK_CHO,0
12110,2017,NYK,OKC,17,0.5,0.5555555555555556,0,2,103.3,106.3,106.8,105.4,2016-11-28_OKC_NYK,0
12111,2017,NYK,MIN,18,0.4705882352941176,0.2941176470588235,1,2,103.3,106.6,103.1,104.0,2016-11-30_NYK_MIN,1
12112,2017,NYK,MIN,19,0.5,0.2777777777777778,0,2,103.4,106.5,103.1,104.1,2016-12-02_MIN_NYK,1
12113,2017,NYK,SAC,23,0.5454545454545454,0.3809523809523809,1,2,104.3,107.2,103.2,104.1,2016-12-09_NYK_SAC,1
12114,2017,NYK,PHO,25,0.5833333333333334,0.2916666666666667,1,2,104.8,107.1,106.8,113.3,2016-12-13_NYK_PHO,0
12115,2017,NYK,GSW,26,0.56,0.8461538461538461,1,2,105.0,107.3,117.8,106.1,2016-12-15_NYK_GSW,0
12116,2017,NYK,DEN,27,0.5384615384615384,0.3846153846153846,1,2,104.5,107.2,106.6,109.3,2016-12-17_NYK_DEN,0
12117,2017,NYK,IND,28,0.5185185185185185,0.5172413793103449,0,3,104.8,107.9,104.3,105.8,2016-12-20_IND_NYK,1
